"State Name","County Name","Estimates: Total","county","Rent_At_Level","Gap","Total","At_This_Level","Above_This_Level","Vacant","Substandard","Substandard_Vacant"
Illinois,Effingham County,34298,17049,High (over 120%),374.44826468,374.44826468,27.529030165,0,,27.529030165,
Illinois,Fayette County,22078,17051,Extremely low (0-30% AMI),176.35549789,403.85598443,227.50048654,222.19656179,14.585793059,0,14.585793059
Illinois,Fayette County,22078,17051,Very low (31-50%),-20.07914369,383.96626662,319.5614661,371.2747324,84.48394421,0,0
Illinois,Fayette County,22078,17051,Low (51-80%),131.46156341,173.70353552,77.096334739,215.37722997,8.9030165423,34.854362634,8.9030165423
Illinois,Fayette County,22078,17051,Middle (81-120%),225.6062277,237.3506325,11.744404801,0,,0,
Illinois,Fayette County,22078,17051,High (over 120%),265.38566331,265.38566331,19.51086604,0,,19.51086604,
,,,17053,Extremely low (0-30% AMI),158.21917808,281.39755173,100.22588167,115.83357622,22.952491985,0,0
,,,17053,Very low (31-50%),0.0510055377,184.07898572,153.62867969,205.60332265,32.541533081,2.1422325853,0
,,,17053,Low (51-80%),-21.01428155,184.43602448,185.86417954,88.290585835,25.349752259,5.7636257651,0
,,,17053,Middle (81-120%),138.93908481,143.7846109,4.8455260857,0,,0,
,,,17053,High (over 120%),72.988924512,75.896240163,15.301661323,0,,12.394345672,
Illinois,Franklin County,39425,17055,Extremely low (0-30% AMI),886.05421687,1248.7891566,278.07831325,305.78915663,84.656626506,0,0
Illinois,Franklin County,39425,17055,Very low (31-50%),-133.4277108,777.01204819,734.06024096,419.40361446,200.90361446,19.951807229,4.5722891566
Illinois,Franklin County,39425,17055,Low (51-80%),-533.2951807,596.06024096,916.81325301,238.72891566,212.54216867,0,0
Illinois,Franklin County,39425,17055,Middle (81-120%),218.77710843,403.46987952,165.84939759,75.373493976,18.843373494,0,0
Illinois,Franklin County,39425,17055,High (over 120%),121.23493976,271.70481928,162.93975904,0,8.7289156627,21.198795181,0
Illinois,Fulton County,36660,17057,Extremely low (0-30% AMI),809.46710178,1103.3348033,293.86770153,716.568707,,0,
Illinois,Fulton County,36660,17057,Very low (31-50%),-242.4940907,638.3104604,785.51049568,681.96472041,103.01340624,7.7193508555,0
Illinois,Fulton County,36660,17057,Low (51-80%),58.028223673,739.46057506,682.23090492,262.99029811,16.50343976,17.301993297,0
Illinois,Fulton County,36660,17057,Middle (81-120%),495.1031928,509.47715646,28.747927324,0,,14.373963662,
Illinois,Fulton County,36660,17057,High (over 120%),461.29775975,510.27571,48.977950256,0,,0,
,,,17059,Extremely low (0-30% AMI),26.835312225,110.21745822,79.081794195,66.739226033,10.276165347,4.4399736148,1.5358399296
,,,17059,Very low (31-50%),25.048153034,69.503737907,45.237467018,76.568601583,6.7297713281,2.5131926121,4.9984608619
,,,17059,Low (51-80%),28.594547054,78.244063325,42.780123131,34.793755497,13.682937555,0,6.8135444151
,,,17059,Middle (81-120%),61.182277924,70.73240985,9.5501319261,0,,0,
,,,17059,High (over 120%),26.053430079,27.505496922,1.4520668426,0,,0,
,,,17061,Extremely low (0-30% AMI),188.59969525,267.23791902,84.06660862,159.84392686,1.6138441445,7.0422289943,0
,,,17061,Very low (31-50%),-15.03809316,170.26055725,208.84610361,196.22877667,9.6830648672,33.230518067,0
,,,17061,Low (51-80%),119.86460601,275.89399216,156.02938616,152.87505442,18.412494558,0,18.412494558
,,,17061,Middle (81-120%),136.73661297,141.94492817,5.2083151937,3.5211144972,,0,
,,,17061,High (over 120%),111.28188942,111.28188942,,,,,
Illinois,Grundy County,50168,17063,Extremely low (0-30% AMI),444.23076923,666.53846154,222.30769231,141.15384615,,0,
Illinois,Grundy County,50168,17063,Very low (31-50%),427.30769231,1114.2307692,658.46153846,575.76923077,28.461538462,0,0
Illinois,Grundy County,50168,17063,Low (51-80%),-418.8461538,908.84615385,1275,1264.2307692,52.692307692,0,0
Illinois,Grundy County,50168,17063,Middle (81-120%),836.53846154,1127.3076923,290.76923077,0,,0,
Illinois,Grundy County,50168,17063,High (over 120%),655,655,44.230769231,0,,44.230769231,
,,,17065,Extremely low (0-30% AMI),69.095646438,283.78825858,203.62005277,171.84036939,26.459102902,11.432058047,3.9544854881
,,,17065,Very low (31-50%),64.494063325,178.95844327,116.47757256,197.14907652,17.327836412,6.4709762533,12.87005277
,,,17065,Low (51-80%),73.625329815,201.46306069,110.15039578,89.58707124,35.230870712,0,17.54353562
,,,17065,Middle (81-120%),157.5323219,182.12203166,24.589709763,0,,0,
,,,17065,High (over 120%),67.082453826,70.821240106,3.7387862797,0,,0,
,,,17067,Extremely low (0-30% AMI),284.84230023,388.25101429,103.40871406,252.15240783,,0,
,,,17067,Very low (31-50%),-85.33092256,224.61421768,276.41224202,239.97565708,36.249250309,2.7163520903,0
,,,17067,Low (51-80%),20.419474334,260.20779679,240.0693244,92.543305698,5.8073734345,6.0883753748,0
,,,17067,Middle (81-120%),174.22120303,179.27923796,10.116069854,0,,5.0580349268,
,,,17067,High (over 120%),162.32545422,179.5602399,17.234785676,0,,0,
,,,17069,Extremely low (0-30% AMI),29.159630607,119.76385224,85.931398417,72.519788918,11.166226913,4.8245382586,1.6688654354
,,,17069,Very low (31-50%),27.2176781,75.523746702,49.155672823,83.200527704,7.3126649077,2.7308707124,5.4313984169
,,,17069,Low (51-80%),31.071240106,85.021108179,46.485488127,37.807387863,14.868073879,0,7.4036939314
,,,17069,Middle (81-120%),66.481530343,76.85883905,10.377308707,0,,0,
,,,17069,High (over 120%),28.310026385,29.887862797,1.5778364116,0,,0,
,,,17071,Extremely low (0-30% AMI),97.09313812,132.34168284,35.248544717,85.950255777,,0,
,,,17071,Very low (31-50%),-29.086435,76.563415064,94.219615452,81.799611925,12.356147469,0.9259128594,0
,,,17071,Low (51-80%),6.9603104604,88.696066326,81.831539954,31.544893279,1.9795378374,2.0753219263,0
,,,17071,Middle (81-120%),59.386135121,61.110248721,3.4482272006,0,,1.7241136003,
,,,17071,High (over 120%),55.331275357,61.20603281,5.8747574528,0,,0,
Illinois,Henry County,50110,17073,Extremely low (0-30% AMI),608.22618658,1073.891653,465.66546645,524.86022913,,0,
Illinois,Henry County,50110,17073,Very low (31-50%),-251.5777414,930.83764321,1182.4153846,528.31325696,,0,
Illinois,Henry County,50110,17073,Low (51-80%),560.87037643,740.92111293,203.72864157,427.1888707,,23.677905074,
Illinois,Henry County,50110,17073,Middle (81-120%),599.84026187,651.63567921,51.795417349,0,,0,
Illinois,Henry County,50110,17073,High (over 120%),169.19836334,290.54762684,303.86644845,0,,182.51718494,
Illinois,Iroquois County,29236,17075,Extremely low (0-30% AMI),566.42465753,1007.4032352,358.80865637,414.68420286,82.169921306,0,0
Illinois,Iroquois County,29236,17075,Very low (31-50%),0.1825998251,659.00276887,549.99067327,736.05989507,116.49868843,7.6691926552,0
Illinois,Iroquois County,29236,17075,Low (51-80%),-75.23112795,660.28096765,665.39376275,316.08029729,90.752113087,20.633780239,0
Illinois,Iroquois County,29236,17075,Middle (81-120%),497.40192364,514.74890702,17.346983387,0,,0,
Illinois,Iroquois County,29236,17075,High (over 120%),261.30034975,271.70853978,54.779947537,0,,44.371757505,
Illinois,Jackson County,60078,17077,Extremely low (0-30% AMI),3346.2458166,4716.1397256,1050.1822289,1154.83417,319.71168005,0,0
Illinois,Jackson County,60078,17077,Very low (31-50%),-503.8990964,2934.4404284,2772.2299197,1583.9071285,758.72657296,75.34939759,17.267570281
Illinois,Jackson County,60078,17077,Low (51-80%),-2014.026606,2251.063253,3462.4094712,901.57647256,802.68038822,0,0
Illinois,Jackson County,60078,17077,Middle (81-120%),826.22707497,1523.7322624,626.34186747,284.65327979,71.163319946,0,0
Illinois,Jackson County,60078,17077,High (over 120%),457.8522423,1026.1122825,615.35341365,0,32.965361446,80.05873494,0
,,,17079,Extremely low (0-30% AMI),87.631080227,122.94125079,35.310170562,81.05874921,,0,
,,,17079,Very low (31-50%),-32.47504738,144.01137081,148.07075174,101.74226153,30.413139608,0,1.9974731522
,,,17079,Low (51-80%),16.946304485,82.218572331,65.272267846,49.292482628,,0,
,,,17079,Middle (81-120%),72.939987366,72.939987366,,,,,
,,,17079,High (over 120%),42.720151611,69.911560328,11.276058117,0,15.9153506,0,0
Illinois,Jefferson County,38693,17081,Extremely low (0-30% AMI),644.99938004,1231.5933044,550.72535648,637.69869808,59.040297582,0,23.171729696
Illinois,Jefferson County,38693,17081,Very low (31-50%),-84.11655301,862.43273404,803.39243645,545.32920025,153.31432114,0,10.157470552
Illinois,Jefferson County,38693,17081,Low (51-80%),197.43583385,1010.9857409,695.15189089,425.97892126,118.39801612,0,0
Illinois,Jefferson County,38693,17081,Middle (81-120%),353.28952263,395.50650961,49.51766894,26.345939244,,7.3006819591,
Illinois,Jefferson County,38693,17081,High (over 120%),299.96280223,339.95784253,106.33601984,0,,66.340979541,
Illinois,Jersey County,22743,17083,Extremely low (0-30% AMI),211.00894309,378.86753379,136.79777668,45.847249425,40.174466027,0,9.1136520155
Illinois,Jersey County,22743,17083,Very low (31-50%),34.315689732,374.21771133,351.15459194,289.31195327,23.156115835,11.252570346,23.156115835
Illinois,Jersey County,22743,17083,Low (51-80%),-83.04582908,345.76079789,428.80662697,198.54741891,35.431647121,0,35.431647121
Illinois,Jersey County,22743,17083,Middle (81-120%),276.75743263,276.75743263,17.855318234,0,,17.855318234,
Illinois,Jersey County,22743,17083,High (over 120%),65.562496642,115.22260048,22.505140691,0,27.154963148,0,0
Illinois,Jo Daviess County,22553,17085,Extremely low (0-30% AMI),305.57364915,477.05156674,141.64075993,175.25043178,29.837157661,0,0
Illinois,Jo Daviess County,22553,17085,Very low (31-50%),-159.3029854,280.19491735,406.23118678,333.3530718,33.266716013,0,0
Illinois,Jo Daviess County,22553,17085,Low (51-80%),3.9439921046,344.84209228,258.76017765,223.95016038,154.50160375,17.147791759,55.215889465
Illinois,Jo Daviess County,22553,17085,Middle (81-120%),159.13150753,198.57142857,50.414507772,51.614853195,,10.974586726,
Illinois,Jo Daviess County,22553,17085,High (over 120%),340.55514434,340.55514434,,,,,
,,,17087,Extremely low (0-30% AMI),53.036719437,217.83135444,156.29551451,131.90193492,20.309586631,8.7750659631,3.0354001759
,,,17087,Very low (31-50%),49.504617414,137.36565523,89.406332454,151.32849604,13.30057168,4.9670184697,9.8788478452
,,,17087,Low (51-80%),56.513632366,154.63984169,84.549692172,68.765611258,27.042656113,0,13.466138962
,,,17087,Middle (81-120%),120.91930519,139.79397537,18.874670185,0,,0,
,,,17087,High (over 120%),51.491424802,54.361257696,2.8698328936,0,,0,
Illinois,Kane County,521561,17089,Extremely low (0-30% AMI),8048.0414405,11267.576131,3208.5351195,2401.4433716,10.999571201,0,0
Illinois,Kane County,521561,17089,Very low (31-50%),5249.8780293,11494.115967,6134.3158955,2993.3714174,329.92204264,220,0
Illinois,Kane County,521561,17089,Low (51-80%),-9380.142622,7509.4662359,16364.886314,6314.9082521,2638.7225434,2114,0
Illinois,Kane County,521561,17089,Middle (81-120%),4658.8543764,8096.050943,3437.1965666,1496.4769558,406,0,406
Illinois,Kane County,521561,17089,High (over 120%),3983.9246154,4544.0538757,560.12926025,0,224,0,224
Illinois,Kankakee County,112795,17091,Extremely low (0-30% AMI),1836,2578,900,975,,158,
Illinois,Kankakee County,112795,17091,Very low (31-50%),840,2937,1276,2103,850,29,0
Illinois,Kankakee County,112795,17091,Low (51-80%),-618,2919,3829,1823,,292,
Illinois,Kankakee County,112795,17091,Middle (81-120%),1538,2370,941,241,,109,
Illinois,Kankakee County,112795,17091,High (over 120%),1284,1284,,,,,
Illinois,Kendall County,118045,17093,Extremely low (0-30% AMI),1301.1695732,1422.5099901,87.592903091,464.72962782,33.747513808,0,0
Illinois,Kendall County,118045,17093,Very low (31-50%),-666.125081,1138.928948,1372.6301541,424.65414985,432.42387494,0,0
Illinois,Kendall County,118045,17093,Low (51-80%),-181.5485144,946.7017942,963.41854601,377.22251339,164.84449131,0.0127286733,0
Illinois,Kendall County,118045,17093,Middle (81-120%),54.873128997,1693.8785439,1639.0054149,102.73164522,,0,
Illinois,Kendall County,118045,17093,High (over 120%),229.96567816,322.40452033,92.438842169,0,,0,
Illinois,Knox County,52331,17095,Extremely low (0-30% AMI),1474.3588701,2646.059744,1137.1652103,1144.7002642,34.535663483,0,0
Illinois,Knox County,52331,17095,Very low (31-50%),-551.3147734,1925.83418,2301.9589514,1694.7591953,234.84251168,0,59.652509653
Illinois,Knox County,52331,17095,Low (51-80%),606.57183499,1515.8016663,965.74273522,303.2859175,,56.512903881,
Illinois,Knox County,52331,17095,Middle (81-120%),592.12964845,644.8750254,52.745376956,0,,0,
Illinois,Knox County,52331,17095,High (over 120%),867.78703516,867.78703516,,,,,
Illinois,Lake County,701763,17097,Extremely low (0-30% AMI),11286,16943,5213,1594,444,0,0
Illinois,Lake County,701763,17097,Very low (31-50%),4437,10518,5654,4796,734,168,139
Illinois,Lake County,701763,17097,Low (51-80%),-10020,11109,19855,8696,1833,412,147
Illinois,Lake County,701763,17097,Middle (81-120%),4255,9988,5431,2698,302,0,0
Illinois,Lake County,701763,17097,High (over 120%),5606,7627,2248,0,290,517,0
Illinois,LaSalle County,112871,17099,Extremely low (0-30% AMI),2163,3743,1580,1119,,0,
Illinois,LaSalle County,112871,17099,Very low (31-50%),-561,1433,1510,2457,484,0,0
Illinois,LaSalle County,112871,17099,Low (51-80%),379,2645,2266,1234,,0,
Illinois,LaSalle County,112871,17099,Middle (81-120%),1502,2184,682,106,,0,
Illinois,LaSalle County,112871,17099,High (over 120%),949,949,,,,,
,,,17101,Extremely low (0-30% AMI),162.80480101,228.40555907,65.600758054,150.59444093,,0,
,,,17101,Very low (31-50%),-60.3335439,267.55053696,275.09222994,189.02116235,56.502842704,0,3.7109917877
,,,17101,Low (51-80%),31.48357549,152.74921036,121.26563487,91.577700569,,0,
,,,17101,Middle (81-120%),135.51105496,135.51105496,,,,,
,,,17101,High (over 120%),79.367340493,129.88471257,20.949147189,0,29.568224889,0,0
Illinois,Lee County,35169,17103,Extremely low (0-30% AMI),562.16124047,939.8570987,377.69585823,162.6854523,,0,
Illinois,Lee County,35169,17103,Very low (31-50%),-66.80063878,456.44889759,361.36091078,386.99216979,161.88862559,0,0
Illinois,Lee County,35169,17103,Low (51-80%),-287.3888317,385.00010303,630.15711931,267.20255512,42.231815372,0,0
Illinois,Lee County,35169,17103,Middle (81-120%),207.17494333,242.10251391,34.927570575,75.565732537,,0,
Illinois,Lee County,35169,17103,High (over 120%),306.11425922,306.11425922,32.935503812,0,9.9603338141,32.935503812,9.9603338141
Illinois,Livingston County,38511,17105,Extremely low (0-30% AMI),563.71232877,1002.5792772,357.0904984,412.69848441,81.776450015,0,0
Illinois,Livingston County,38511,17105,Very low (31-50%),0.1817254445,655.84712912,547.35703876,732.53526669,115.94083358,7.632468668,0
Illinois,Livingston County,38511,17105,Low (51-80%),-74.87088312,657.11920723,662.20751967,314.56674439,90.317545905,20.534975226,0
Illinois,Livingston County,38511,17105,Middle (81-120%),495.02011075,512.28402798,17.263917225,0,,0,
Illinois,Livingston County,38511,17105,High (over 120%),260.04911105,270.40746138,54.517633343,0,,44.159283008,
Illinois,Logan County,30085,17107,Extremely low (0-30% AMI),506.41527443,845.31707963,269.15420413,508.50174113,69.74760107,0,0
Illinois,Logan County,30085,17107,Very low (31-50%),-242.030137,527.87607476,709.10061087,543.67360834,60.805600932,0,0
Illinois,Logan County,30085,17107,Low (51-80%),315.95067151,529.06834145,203.57953646,176.75353604,9.5381334796,0,0
Illinois,Logan County,30085,17107,Middle (81-120%),341.88247191,393.44800603,,,51.565534124,,0
Illinois,Logan County,30085,17107,High (over 120%),115.0537351,164.83086919,49.777134097,0,,0,
Illinois,McDonough County,32515,17109,Extremely low (0-30% AMI),1455.8606456,1984.394073,528.53342741,1288.7789734,,0,
Illinois,McDonough County,32515,17109,Very low (31-50%),-436.1358264,1148.0282237,1412.7736814,1226.5422473,185.27394602,13.883577351,0
Illinois,McDonough County,32515,17109,Low (51-80%),104.36620215,1329.9509614,1227.0209914,472.99911801,29.682130887,31.118363027,0
Illinois,McDonough County,32515,17109,Middle (81-120%),890.46392662,916.31610513,51.704357029,0,,25.852178515,
Illinois,McDonough County,32515,17109,High (over 120%),829.6634327,917.75233727,88.088904569,0,,0,
Illinois,McHenry County,307684,17111,Extremely low (0-30% AMI),3030.9674475,4247.1373448,1072.9169824,1000.9169455,143.25291499,0,0
Illinois,McHenry County,307684,17111,Very low (31-50%),2379.2685476,4111.2722623,1535.2852096,803.09464075,310.7185051,114,0
Illinois,McHenry County,307684,17111,Low (51-80%),-3096.403355,2849.1360943,5555.086806,1858.9999632,658.45264278,268,0
Illinois,McHenry County,307684,17111,Middle (81-120%),-360.6329496,3157.2151393,3266.8480889,1260.8132195,690,0,439
Illinois,McHenry County,307684,17111,High (over 120%),1989.2010152,2284.6329127,295.43189758,0,,0,
Illinois,McLean County,172548,17113,Extremely low (0-30% AMI),5821,9041,3209,2043,53,42,0
Illinois,McLean County,172548,17113,Very low (31-50%),-2697,3920,5617,4652,1000,0,0
Illinois,McLean County,172548,17113,Low (51-80%),443,4095,3252,2908,400,0,0
Illinois,McLean County,172548,17113,Middle (81-120%),3035,3352,317,195,,0,
Illinois,McLean County,172548,17113,High (over 120%),1353,1839,54,0,432,0,0
Illinois,Macon County,109942,17115,Extremely low (0-30% AMI),1589,2785,896,1216,300,0,0
Illinois,Macon County,109942,17115,Very low (31-50%),-543,2605,2256,3199,892,0,0
Illinois,Macon County,109942,17115,Low (51-80%),-860,2633,2947,2126,629,83,0
Illinois,Macon County,109942,17115,Middle (81-120%),2512,2740,228,327,,0,
Illinois,Macon County,109942,17115,High (over 120%),2432,2566,134,0,,0,
Illinois,Macoupin County,47299,17117,Extremely low (0-30% AMI),964.82455377,1367.1162386,430.06181976,817.7178929,8.2559860688,36.026121027,0
Illinois,Macoupin County,47299,17117,Very low (31-50%),-76.93077928,871.00653026,1068.3996517,1003.8528515,49.535916413,169.9982586,0
Illinois,Macoupin County,47299,17117,Low (51-80%),613.19460165,1411.3983457,798.20374401,782.06704397,94.193295603,0,94.193295603
Illinois,Macoupin County,47299,17117,Middle (81-120%),699.50718328,726.15150196,26.644318677,18.013060514,,0,
Illinois,Macoupin County,47299,17117,High (over 120%),569.28776665,569.28776665,,,,,
Illinois,Madison County,267870,17119,Extremely low (0-30% AMI),6447.9910569,9937.1324662,2869.2022233,1672.1527506,797.82553397,0,177.88634798
Illinois,Madison County,267870,17119,Very low (31-50%),-2102.31569,6494.7822887,8706.8454081,5138.6880467,499.84388416,109.74742965,499.84388416
